Uniq Id,Crawl Timestamp,Bb Category,Product Title,Product Description,Brand,Quantity Or Pack Size,Mrp,Price,Site Name,Offers,Combo Offers,Stock Availibility,Image Url,Url
amzn_00458,2024-01-01 07:38:00,Groceries,Kindle E-Reader 33,This is a synthetic description for Kindle E-Reader 33.,Amazon Basics,4 pack,430,418,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00459,2024-01-01 07:39:00,Books,Fire Stick 70,This is a synthetic description for Fire Stick 70.,Amazon Basics,4 pack,679,632,amazon_com,Limited time deal,10% Off with Coupon,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00460,2024-01-01 07:40:00,Electronics,Fire Stick 11,This is a synthetic description for Fire Stick 11.,Kindle,1 pack,373,355,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00461,2024-01-01 07:41:00,Kitchen,Solimo Essential 26,This is a synthetic description for Solimo Essential 26.,Happy Belly,4 pack,719,691,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00462,2024-01-01 07:42:00,Electronics,Kindle E-Reader 43,This is a synthetic description for Kindle E-Reader 43.,Kindle,4 pack,549,516,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00463,2024-01-01 07:43:00,Household,Happy Belly Snack 96,This is a synthetic description for Happy Belly Snack 96.,Fire TV,3 pack,1729,1665,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00464,2024-01-01 07:44:00,Beauty,Fire Stick 88,This is a synthetic description for Fire Stick 88.,Solimo,2 pack,192,181,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00465,2024-01-01 07:45:00,Books,Echo Dot 92,This is a synthetic description for Echo Dot 92.,Fire TV,2 pack,1378,1275,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00466,2024-01-01 07:46:00,Beauty,Happy Belly Snack 27,This is a synthetic description for Happy Belly Snack 27.,Amazon Basics,1 pack,1574,1467,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00467,2024-01-01 07:47:00,Books,Amazon Product 54,This is a synthetic description for Amazon Product 54.,Echo,2 pack,1622,1494,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00468,2024-01-01 07:48:00,Electronics,Kindle E-Reader 84,This is a synthetic description for Kindle E-Reader 84.,Fire TV,1 pack,1729,1567,amazon_com,Limited time deal,10% Off with Coupon,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00469,2024-01-01 07:49:00,Beauty,Solimo Essential 78,This is a synthetic description for Solimo Essential 78.,Amazon Basics,2 pack,784,732,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00470,2024-01-01 07:50:00,Electronics,Solimo Essential 1,This is a synthetic description for Solimo Essential 1.,Solimo,2 pack,1527,1412,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00471,2024-01-01 07:51:00,Beauty,Amazon Product 5,This is a synthetic description for Amazon Product 5.,Solimo,1 pack,1524,1503,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00472,2024-01-01 07:52:00,Electronics,Echo Dot 68,This is a synthetic description for Echo Dot 68.,Kindle,4 pack,750,695,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00473,2024-01-01 07:53:00,Books,Solimo Essential 19,This is a synthetic description for Solimo Essential 19.,Kindle,4 pack,298,284,amazon_com,Limited time deal,10% Off with Coupon,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00474,2024-01-01 07:54:00,Groceries,Echo Dot 78,This is a synthetic description for Echo Dot 78.,Fire TV,3 pack,973,890,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00475,2024-01-01 07:55:00,Groceries,Echo Dot 8,This is a synthetic description for Echo Dot 8.,Amazon Basics,4 pack,1270,1159,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00476,2024-01-01 07:56:00,Kitchen,Amazon Product 91,This is a synthetic description for Amazon Product 91.,Fire TV,2 pack,370,336,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00477,2024-01-01 07:57:00,Beauty,Echo Dot 36,This is a synthetic description for Echo Dot 36.,Solimo,1 pack,1659,1636,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00478,2024-01-01 07:58:00,Household,Amazon Product 49,This is a synthetic description for Amazon Product 49.,Kindle,4 pack,727,705,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00479,2024-01-01 07:59:00,Kitchen,Echo Dot 62,This is a synthetic description for Echo Dot 62.,Amazon Basics,1 pack,1632,1579,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00480,2024-01-01 08:00:00,Household,Happy Belly Snack 85,This is a synthetic description for Happy Belly Snack 85.,Kindle,4 pack,1638,1511,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00481,2024-01-01 08:01:00,Books,Fire Stick 76,This is a synthetic description for Fire Stick 76.,Happy Belly,3 pack,1634,1494,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00482,2024-01-01 08:02:00,Kitchen,Happy Belly Snack 25,This is a synthetic description for Happy Belly Snack 25.,Echo,3 pack,305,281,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00483,2024-01-01 08:03:00,Kitchen,Fire Stick 39,This is a synthetic description for Fire Stick 39.,Happy Belly,1 pack,409,389,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00484,2024-01-01 08:04:00,Household,Solimo Essential 32,This is a synthetic description for Solimo Essential 32.,Echo,2 pack,866,858,amazon_com,Limited time deal,nan,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00485,2024-01-01 08:05:00,Household,Happy Belly Snack 17,This is a synthetic description for Happy Belly Snack 17.,Fire TV,4 pack,535,489,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00486,2024-01-01 08:06:00,Groceries,Happy Belly Snack 65,This is a synthetic description for Happy Belly Snack 65.,Amazon Basics,3 pack,1927,1847,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00487,2024-01-01 08:07:00,Household,Kindle E-Reader 70,This is a synthetic description for Kindle E-Reader 70.,Amazon Basics,3 pack,506,468,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00488,2024-01-01 08:08:00,Electronics,Solimo Essential 41,This is a synthetic description for Solimo Essential 41.,Kindle,1 pack,1264,1195,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00489,2024-01-01 08:09:00,Groceries,Kindle E-Reader 81,This is a synthetic description for Kindle E-Reader 81.,Amazon Basics,4 pack,274,262,amazon_com,Limited time deal,10% Off with Coupon,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00490,2024-01-01 08:10:00,Electronics,Kindle E-Reader 90,This is a synthetic description for Kindle E-Reader 90.,Fire TV,4 pack,963,896,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00491,2024-01-01 08:11:00,Beauty,Fire Stick 35,This is a synthetic description for Fire Stick 35.,Happy Belly,2 pack,1924,1911,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00492,2024-01-01 08:12:00,Books,Kindle E-Reader 29,This is a synthetic description for Kindle E-Reader 29.,Echo,2 pack,988,892,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00493,2024-01-01 08:13:00,Groceries,Amazon Product 69,This is a synthetic description for Amazon Product 69.,Echo,4 pack,489,450,amazon_com,Limited time deal,nan,False,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00494,2024-01-01 08:14:00,Kitchen,Kindle E-Reader 19,This is a synthetic description for Kindle E-Reader 19.,Fire TV,4 pack,990,948,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00495,2024-01-01 08:15:00,Books,Fire Stick 23,This is a synthetic description for Fire Stick 23.,Solimo,4 pack,1145,1089,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00496,2024-01-01 08:16:00,Kitchen,Kindle E-Reader 16,This is a synthetic description for Kindle E-Reader 16.,Echo,3 pack,1333,1262,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00497,2024-01-01 08:17:00,Kitchen,Echo Dot 75,This is a synthetic description for Echo Dot 75.,Kindle,3 pack,239,223,amazon_com,Limited time deal,Buy 2 Get 1 Free,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00498,2024-01-01 08:18:00,Electronics,Fire Stick 78,This is a synthetic description for Fire Stick 78.,Kindle,2 pack,987,929,amazon_com,Limited time deal,nan,True,https://example.com/image.jpg,https://www.amazon.com/example-product
amzn_00499,2024-01-01 08:19:00,Electronics,Kindle E-Reader 86,This is a synthetic description for Kindle E-Reader 86.,Kindle,3 pack,1573,1527,amazon_com,Limited time deal,10% Off with Coupon,False,https://example.com/image.jpg,https://www.amazon.com/example-product
